i_type, w_type, o_type, H, W, C, FH, FW, K, SH, SW, has_bias, time(us), GPOS/s
NPU_INT8,NPU_INT8,NPU_INT8,2,2,8,1,1,8,1,1,0,38,0.013474
NPU_INT8,NPU_INT8,NPU_INT8,2,4,64,1,1,8,1,1,0,35,0.234057
NPU_INT8,NPU_INT8,NPU_INT8,6,8,256,1,1,8,1,1,0,83,2.368771
NPU_INT8,NPU_INT8,NPU_INT8,8,8,16,1,1,16,1,1,0,38,0.862316
NPU_INT8,NPU_INT8,NPU_INT8,2,4,128,1,1,16,1,1,0,41,0.799219
NPU_INT8,NPU_INT8,NPU_INT8,4,6,512,1,1,16,1,1,0,110,3.574691
NPU_INT8,NPU_INT8,NPU_INT8,6,8,32,1,1,32,1,1,0,46,2.137043
NPU_INT8,NPU_INT8,NPU_INT8,2,2,128,1,1,32,1,1,0,47,0.697191
NPU_INT8,NPU_INT8,NPU_INT8,2,4,512,1,1,32,1,1,0,107,2.449944
NPU_INT8,NPU_INT8,NPU_INT8,4,6,8,1,1,64,1,1,0,41,0.599415
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,1,1,64,1,1,0,77,5.106701
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,1,1,64,1,1,0,224,9.362286
NPU_INT8,NPU_INT8,NPU_INT8,2,4,8,1,1,128,1,1,0,44,0.372364
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,1,1,128,1,1,0,115,6.838539
NPU_INT8,NPU_INT8,NPU_INT8,8,8,512,1,1,128,1,1,0,764,10.979853
NPU_INT8,NPU_INT8,NPU_INT8,2,2,16,1,1,256,1,1,0,63,0.520127
NPU_INT8,NPU_INT8,NPU_INT8,4,4,64,1,1,256,1,1,0,123,4.262504
NPU_INT8,NPU_INT8,NPU_INT8,6,6,128,1,1,256,1,1,0,277,8.517314
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,1,1,256,1,1,0,518,16.194223
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,1,1,8,1,1,0,40,0.512
NPU_INT8,NPU_INT8,NPU_INT8,10,16,16,1,1,8,1,1,0,44,0.930909
NPU_INT8,NPU_INT8,NPU_INT8,10,16,32,1,1,8,1,1,0,53,1.54566
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,1,1,8,1,1,0,172,1.905116
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,1,1,8,1,1,0,290,2.259862
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,1,1,8,1,1,0,534,2.454532
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,1,1,8,1,1,0,1173,2.234817
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,1,1,16,1,1,0,85,0.963765
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,1,1,16,1,1,0,98,1.671837
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,1,1,16,1,1,0,127,2.580157
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,1,1,16,1,1,0,185,3.542486
NPU_INT8,NPU_INT8,NPU_INT8,18,22,128,1,1,16,1,1,0,360,4.5056
NPU_INT8,NPU_INT8,NPU_INT8,18,22,256,1,1,16,1,1,0,737,4.401672
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,1,1,16,1,1,0,2281,3.447751
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,1,1,32,1,1,0,129,1.905116
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,1,1,32,1,1,0,148,3.321081
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,1,1,32,1,1,0,187,5.256898
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,1,1,32,1,1,0,272,7.228236
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,1,1,32,1,1,0,471,8.348536
NPU_INT8,NPU_INT8,NPU_INT8,10,16,256,1,1,32,1,1,0,343,7.642682
NPU_INT8,NPU_INT8,NPU_INT8,10,16,512,1,1,32,1,1,0,1297,4.042313
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,1,1,64,1,1,0,75,2.184533
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,1,1,64,1,1,0,173,3.788208
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,1,1,64,1,1,0,206,6.362719
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,1,1,64,1,1,0,277,9.463682
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,1,1,64,1,1,0,464,11.299311
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,1,1,64,1,1,0,1631,6.429037
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,1,1,64,1,1,0,4629,4.530464
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,1,1,128,1,1,0,260,2.520615
NPU_INT8,NPU_INT8,NPU_INT8,18,22,16,1,1,128,1,1,0,310,5.23231
NPU_INT8,NPU_INT8,NPU_INT8,18,22,32,1,1,128,1,1,0,359,9.036302
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,1,1,128,1,1,0,748,10.513797
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,1,1,128,1,1,0,1299,12.108269
NPU_INT8,NPU_INT8,NPU_INT8,20,24,256,1,1,128,1,1,0,2555,12.312047
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,1,1,128,1,1,0,9164,6.865404
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,1,1,256,1,1,0,611,3.217807
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,1,1,256,1,1,0,668,5.886467
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,1,1,256,1,1,0,762,10.32063
NPU_INT8,NPU_INT8,NPU_INT8,10,14,64,1,1,256,1,1,0,349,13.144754
NPU_INT8,NPU_INT8,NPU_INT8,10,14,128,1,1,256,1,1,0,555,16.531603
NPU_INT8,NPU_INT8,NPU_INT8,10,14,256,1,1,256,1,1,0,1185,15.485298
NPU_INT8,NPU_INT8,NPU_INT8,14,20,512,1,1,256,1,1,0,11814,6.212995
NPU_INT8,NPU_INT8,NPU_INT8,26,32,128,1,1,128,1,1,0,1594,17.103498
NPU_INT8,NPU_INT8,NPU_INT8,26,32,256,1,1,128,1,1,0,3576,15.247749
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,1,1,128,1,1,0,12383,8.806582
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,1,1,256,1,1,0,24603,8.864927
NPU_INT8,NPU_INT8,NPU_INT8,28,32,128,1,1,256,1,1,0,3281,17.89706
NPU_INT8,NPU_INT8,NPU_INT8,28,32,256,1,1,256,1,1,0,7473,15.715311
NPU_INT8,NPU_INT8,NPU_INT8,36,42,64,1,1,8,1,1,0,752,2.058894
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,1,1,16,1,1,0,2543,4.870745
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,1,1,8,1,1,0,2476,2.501273
NPU_INT8,NPU_INT8,NPU_INT8,42,46,512,1,1,64,1,1,0,26580,4.763565
NPU_INT8,NPU_INT8,NPU_INT8,46,52,512,1,1,8,1,1,0,11339,1.72813
NPU_INT8,NPU_INT8,NPU_INT8,56,64,16,1,1,256,1,1,0,4263,6.887199
NPU_INT8,NPU_INT8,NPU_INT8,56,64,512,1,1,16,1,1,0,14907,3.939106
NPU_INT8,NPU_INT8,NPU_INT8,56,64,32,1,1,256,1,1,0,4809,12.210492
NPU_INT8,NPU_INT8,NPU_INT8,64,66,64,1,1,256,1,1,0,11221,12.335089
NPU_INT8,NPU_INT8,NPU_INT8,64,66,256,1,1,64,1,1,0,13856,9.989321
NPU_INT8,NPU_INT8,NPU_INT8,68,76,128,1,1,32,1,1,0,5093,8.312636
NPU_INT8,NPU_INT8,NPU_INT8,68,76,256,1,1,32,1,1,0,9086,9.319009
NPU_INT8,NPU_INT8,NPU_INT8,68,76,512,1,1,32,1,1,0,40870,4.143505
NPU_INT8,NPU_INT8,NPU_INT8,68,76,8,1,1,64,1,1,0,2115,2.502143
NPU_INT8,NPU_INT8,NPU_INT8,78,82,64,1,1,64,1,1,0,4654,11.258279
NPU_INT8,NPU_INT8,NPU_INT8,78,82,128,1,1,64,1,1,0,7057,14.849379
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,1,1,256,1,1,0,8859,2.95722
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,1,1,8,1,1,0,971,0.843139
NPU_INT8,NPU_INT8,NPU_INT8,78,82,32,1,1,128,1,1,0,5289,9.906605
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,1,1,128,1,1,0,7041,17.591684
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,1,1,32,1,1,0,3929,7.881334
NPU_INT8,NPU_INT8,NPU_INT8,84,90,128,1,1,8,1,1,0,5735,2.699718
NPU_INT8,NPU_INT8,NPU_INT8,84,90,32,1,1,32,1,1,0,2641,5.862507
NPU_INT8,NPU_INT8,NPU_INT8,84,90,8,1,1,128,1,1,0,4660,3.322507
NPU_INT8,NPU_INT8,NPU_INT8,92,98,16,1,1,128,1,1,0,6714,5.500379
NPU_INT8,NPU_INT8,NPU_INT8,92,98,128,1,1,16,1,1,0,8036,4.595512
NPU_INT8,NPU_INT8,NPU_INT8,92,98,64,1,1,16,1,1,0,4723,3.909543
NPU_INT8,NPU_INT8,NPU_INT8,92,98,8,1,1,32,1,1,0,2476,1.864375
NPU_INT8,NPU_INT8,NPU_INT8,106,102,16,1,1,32,1,1,0,3207,3.452288
NPU_INT8,NPU_INT8,NPU_INT8,106,108,16,1,1,8,1,1,0,2137,1.371403
NPU_INT8,NPU_INT8,NPU_INT8,114,108,32,1,1,8,1,1,0,3248,1.940808
NPU_INT8,NPU_INT8,NPU_INT8,114,112,32,1,1,16,1,1,0,3483,3.753785
NPU_INT8,NPU_INT8,NPU_INT8,122,116,8,1,1,16,1,1,0,2249,1.610899
NPU_INT8,NPU_INT8,NPU_INT8,122,120,16,1,1,16,1,1,0,2688,2.788571
NPU_INT8,NPU_INT8,NPU_INT8,128,128,16,1,1,64,1,1,0,5572,6.021973
NPU_INT8,NPU_INT8,NPU_INT8,112,104,32,1,1,64,1,1,0,5428,8.789648
NPU_INT8,NPU_INT8,NPU_INT8,112,112,8,1,1,8,1,1,0,1488,1.079054
NPU_INT8,NPU_INT8,NPU_INT8,224,224,8,1,1,8,1,1,0,5866,1.094874
NPU_INT8,NPU_INT8,NPU_INT8,6,8,256,3,3,8,1,1,0,159,5.564377
NPU_INT8,NPU_INT8,NPU_INT8,8,8,16,3,3,16,1,1,0,48,3.456
NPU_INT8,NPU_INT8,NPU_INT8,4,6,512,3,3,16,1,1,0,366,3.223082
NPU_INT8,NPU_INT8,NPU_INT8,6,8,32,3,3,32,1,1,0,84,5.266285
NPU_INT8,NPU_INT8,NPU_INT8,4,6,8,3,3,64,1,1,0,48,1.536
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,3,3,64,1,1,0,231,7.660051
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,3,3,64,1,1,0,1017,10.439363
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,3,3,128,1,1,0,343,10.31762
NPU_INT8,NPU_INT8,NPU_INT8,8,8,512,3,3,128,1,1,0,12715,3.339939
NPU_INT8,NPU_INT8,NPU_INT8,4,4,64,3,3,256,1,1,0,542,2.176472
NPU_INT8,NPU_INT8,NPU_INT8,6,6,128,3,3,256,1,1,0,1142,8.263734
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,3,3,256,1,1,0,3851,11.027611
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,3,3,8,1,1,0,45,2.8672
NPU_INT8,NPU_INT8,NPU_INT8,10,16,16,3,3,8,1,1,0,53,4.868831
NPU_INT8,NPU_INT8,NPU_INT8,10,16,32,3,3,8,1,1,0,75,6.88128
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,3,3,8,1,1,0,204,11.384472
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,3,3,8,1,1,0,370,12.553688
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,3,3,8,1,1,0,870,10.677849
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,3,3,8,1,1,0,4534,4.097807
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,3,3,16,1,1,0,75,7.741441
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,3,3,16,1,1,0,108,10.752001
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,3,3,16,1,1,0,176,13.195637
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,3,3,16,1,1,0,315,14.745602
NPU_INT8,NPU_INT8,NPU_INT8,18,22,128,3,3,16,1,1,0,705,16.732597
NPU_INT8,NPU_INT8,NPU_INT8,18,22,256,3,3,16,1,1,0,1698,13.894558
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,3,3,16,1,1,0,19178,3.044769
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,3,3,32,1,1,0,150,12.16512
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,3,3,32,1,1,0,239,15.270025
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,3,3,32,1,1,0,416,17.545847
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,3,3,32,1,1,0,771,18.93404
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,3,3,32,1,1,0,1648,17.716194
NPU_INT8,NPU_INT8,NPU_INT8,10,16,256,3,3,32,1,1,0,1656,9.97287
NPU_INT8,NPU_INT8,NPU_INT8,10,16,512,3,3,32,1,1,0,7939,4.160492
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,3,3,64,1,1,0,111,9.299026
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,3,3,64,1,1,0,303,15.329584
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,3,3,64,1,1,0,526,17.661081
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,3,3,64,1,1,0,914,20.327633
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,3,3,64,1,1,0,1673,22.210945
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,3,3,64,1,1,0,5725,12.981279
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,3,3,64,1,1,0,35154,4.228129
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,3,3,128,1,1,0,339,13.701664
NPU_INT8,NPU_INT8,NPU_INT8,18,22,16,3,3,128,1,1,0,663,17.79258
NPU_INT8,NPU_INT8,NPU_INT8,18,22,32,3,3,128,1,1,0,1144,20.623219
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,3,3,128,1,1,0,2561,22.800694
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,3,3,128,1,1,0,6131,19.048306
NPU_INT8,NPU_INT8,NPU_INT8,20,24,256,3,3,128,1,1,0,25312,9.227652
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,3,3,128,1,1,0,153213,3.048962
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,3,3,256,1,1,0,883,16.53244
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,3,3,256,1,1,0,1372,21.280094
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,3,3,256,1,1,0,2536,23.025465
NPU_INT8,NPU_INT8,NPU_INT8,10,14,64,3,3,256,1,1,0,1327,21.335005
NPU_INT8,NPU_INT8,NPU_INT8,10,14,128,3,3,256,1,1,0,2466,22.961517
NPU_INT8,NPU_INT8,NPU_INT8,10,14,256,3,3,256,1,1,0,11810,9.589009
NPU_INT8,NPU_INT8,NPU_INT8,14,20,512,3,3,256,1,1,0,115202,4.423603
NPU_INT8,NPU_INT8,NPU_INT8,26,32,128,3,3,128,1,1,0,8734,24.311499
NPU_INT8,NPU_INT8,NPU_INT8,26,32,256,3,3,128,1,1,0,32251,13.167755
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,3,3,128,1,1,0,220150,3.858036
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,3,3,256,1,1,0,440267,3.858325
NPU_INT8,NPU_INT8,NPU_INT8,28,32,128,3,3,256,1,1,0,21413,21.485209
NPU_INT8,NPU_INT8,NPU_INT8,28,32,256,3,3,256,1,1,0,100711,9.136296
NPU_INT8,NPU_INT8,NPU_INT8,36,42,64,3,3,8,1,1,0,803,15.608667
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,3,3,16,1,1,0,6761,14.830658
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,3,3,8,1,1,0,3472,14.439816
NPU_INT8,NPU_INT8,NPU_INT8,42,46,512,3,3,64,1,1,0,237380,4.373116
NPU_INT8,NPU_INT8,NPU_INT8,46,52,512,3,3,8,1,1,0,57575,2.817223
NPU_INT8,NPU_INT8,NPU_INT8,56,64,16,3,3,256,1,1,0,10500,23.508699
NPU_INT8,NPU_INT8,NPU_INT8,56,64,512,3,3,16,1,1,0,128777,3.833625
NPU_INT8,NPU_INT8,NPU_INT8,56,64,32,3,3,256,1,1,0,20530,24.046892
NPU_INT8,NPU_INT8,NPU_INT8,64,66,64,3,3,256,1,1,0,47248,24.767414
NPU_INT8,NPU_INT8,NPU_INT8,64,66,256,3,3,64,1,1,0,88897,13.16367
NPU_INT8,NPU_INT8,NPU_INT8,68,76,128,3,3,32,1,1,0,15778,22.822128
NPU_INT8,NPU_INT8,NPU_INT8,68,76,256,3,3,32,1,1,0,52205,13.795137
NPU_INT8,NPU_INT8,NPU_INT8,68,76,512,3,3,32,1,1,0,398088,3.61817
NPU_INT8,NPU_INT8,NPU_INT8,68,76,8,3,3,64,1,1,0,2362,19.056286
NPU_INT8,NPU_INT8,NPU_INT8,78,82,64,3,3,64,1,1,0,18142,24.708755
NPU_INT8,NPU_INT8,NPU_INT8,78,82,128,3,3,64,1,1,0,36136,24.809954
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,3,3,256,1,1,0,12363,18.129347
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,3,3,8,1,1,0,846,8.279149
NPU_INT8,NPU_INT8,NPU_INT8,78,82,32,3,3,128,1,1,0,18119,24.74012
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,3,3,128,1,1,0,44611,23.851574
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,3,3,32,1,1,0,10848,24.521629
NPU_INT8,NPU_INT8,NPU_INT8,84,90,128,3,3,8,1,1,0,6641,20.027905
NPU_INT8,NPU_INT8,NPU_INT8,84,90,32,3,3,32,1,1,0,5563,23.908916
NPU_INT8,NPU_INT8,NPU_INT8,84,90,8,3,3,128,1,1,0,5696,23.350651
NPU_INT8,NPU_INT8,NPU_INT8,92,98,16,3,3,128,1,1,0,13088,24.335648
NPU_INT8,NPU_INT8,NPU_INT8,92,98,128,3,3,16,1,1,0,13242,24.052631
NPU_INT8,NPU_INT8,NPU_INT8,92,98,64,3,3,16,1,1,0,6793,23.443615
NPU_INT8,NPU_INT8,NPU_INT8,92,98,8,3,3,32,1,1,0,2383,16.707142
NPU_INT8,NPU_INT8,NPU_INT8,106,102,16,3,3,32,1,1,0,4280,22.39402
NPU_INT8,NPU_INT8,NPU_INT8,106,108,16,3,3,8,1,1,0,2204,11.524182
NPU_INT8,NPU_INT8,NPU_INT8,114,108,32,3,3,8,1,1,0,3510,15.585806
NPU_INT8,NPU_INT8,NPU_INT8,114,112,32,3,3,16,1,1,0,4973,22.831514
NPU_INT8,NPU_INT8,NPU_INT8,122,116,8,3,3,16,1,1,0,2217,14.216833
NPU_INT8,NPU_INT8,NPU_INT8,122,120,16,3,3,16,1,1,0,3034,21.506025
NPU_INT8,NPU_INT8,NPU_INT8,128,128,16,3,3,64,1,1,0,12061,24.262203
NPU_INT8,NPU_INT8,NPU_INT8,112,104,32,3,3,64,1,1,0,16813,24.600849
NPU_INT8,NPU_INT8,NPU_INT8,112,112,8,3,3,8,1,1,0,1809,7.705472
NPU_INT8,NPU_INT8,NPU_INT8,224,224,8,3,3,8,1,1,0,7676,7.396453
NPU_INT8,NPU_INT8,NPU_INT8,2,2,8,5,5,8,1,1,0,37,0.345946
NPU_INT8,NPU_INT8,NPU_INT8,6,8,256,5,5,8,1,1,0,263,3.114829
NPU_INT8,NPU_INT8,NPU_INT8,8,8,16,5,5,16,1,1,0,63,3.250793
NPU_INT8,NPU_INT8,NPU_INT8,6,8,32,5,5,32,1,1,0,135,3.034074
NPU_INT8,NPU_INT8,NPU_INT8,2,2,128,5,5,32,1,1,0,378,2.167196
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,5,5,64,1,1,0,414,3.957488
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,5,5,64,1,1,0,2333,5.618174
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,5,5,128,1,1,0,776,4.22268
NPU_INT8,NPU_INT8,NPU_INT8,8,8,512,5,5,128,1,1,0,7759,6.757159
NPU_INT8,NPU_INT8,NPU_INT8,2,2,16,5,5,256,1,1,0,380,2.155789
NPU_INT8,NPU_INT8,NPU_INT8,6,6,128,5,5,256,1,1,0,3338,1.963331
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,5,5,256,1,1,0,9254,5.665528
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,5,5,8,1,1,0,51,4.517647
NPU_INT8,NPU_INT8,NPU_INT8,10,16,16,5,5,8,1,1,0,67,6.877612
NPU_INT8,NPU_INT8,NPU_INT8,10,16,32,5,5,8,1,1,0,103,8.947573
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,5,5,8,1,1,0,329,14.939817
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,5,5,8,1,1,0,642,15.312151
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,5,5,8,1,1,0,1481,13.275354
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,5,5,8,1,1,0,2762,14.236641
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,5,5,16,1,1,0,106,11.592453
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,5,5,16,1,1,0,170,14.45647
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,5,5,16,1,1,0,302,16.275497
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,5,5,16,1,1,0,566,17.368198
NPU_INT8,NPU_INT8,NPU_INT8,18,22,128,5,5,16,1,1,0,1324,19.49003
NPU_INT8,NPU_INT8,NPU_INT8,18,22,256,5,5,16,1,1,0,4971,10.382136
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,5,5,16,1,1,0,9195,14.254704
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,5,5,32,1,1,0,250,16.383999
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,5,5,32,1,1,0,440,18.618183
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,5,5,32,1,1,0,823,19.907654
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,5,5,32,1,1,0,1508,21.729443
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,5,5,32,1,1,0,2980,21.991947
NPU_INT8,NPU_INT8,NPU_INT8,10,16,256,5,5,32,1,1,0,2374,12.422578
NPU_INT8,NPU_INT8,NPU_INT8,10,16,512,5,5,32,1,1,0,3702,15.932577
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,5,5,64,1,1,0,162,11.377777
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,5,5,64,1,1,0,546,18.004396
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,5,5,64,1,1,0,951,20.673817
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,5,5,64,1,1,0,1740,22.598621
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,5,5,64,1,1,0,3538,22.228153
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,5,5,64,1,1,0,12946,12.149422
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,5,5,64,1,1,0,20886,15.06142
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,5,5,128,1,1,0,573,17.156021
NPU_INT8,NPU_INT8,NPU_INT8,18,22,16,5,5,128,1,1,0,1195,21.593975
NPU_INT8,NPU_INT8,NPU_INT8,18,22,32,5,5,128,1,1,0,2210,23.35276
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,5,5,128,1,1,0,5442,24.085262
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,5,5,128,1,1,0,11387,23.021339
NPU_INT8,NPU_INT8,NPU_INT8,20,24,256,5,5,128,1,1,0,45224,11.593136
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,5,5,128,1,1,0,72773,14.408861
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,5,5,256,1,1,0,1517,21.600529
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,5,5,256,1,1,0,2780,23.5741
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,5,5,256,1,1,0,5414,24.209827
NPU_INT8,NPU_INT8,NPU_INT8,10,14,64,5,5,256,1,1,0,2197,22.372326
NPU_INT8,NPU_INT8,NPU_INT8,10,14,128,5,5,256,1,1,0,4770,20.608805
NPU_INT8,NPU_INT8,NPU_INT8,10,14,256,5,5,256,1,1,0,16784,11.714013
NPU_INT8,NPU_INT8,NPU_INT8,14,20,512,5,5,256,1,1,0,71393,14.687378
NPU_INT8,NPU_INT8,NPU_INT8,26,32,128,5,5,128,1,1,0,21532,23.43615
NPU_INT8,NPU_INT8,NPU_INT8,26,32,256,5,5,128,1,1,0,91641,11.013131
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,5,5,128,1,1,0,139814,14.4371
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,5,5,256,1,1,0,279522,14.442575
NPU_INT8,NPU_INT8,NPU_INT8,28,32,128,5,5,256,1,1,0,46224,23.818897
NPU_INT8,NPU_INT8,NPU_INT8,28,32,256,5,5,256,1,1,0,193671,11.369846
NPU_INT8,NPU_INT8,NPU_INT8,36,42,64,5,5,8,1,1,0,1474,21.119133
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,5,5,16,1,1,0,24517,10.15772
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,5,5,8,1,1,0,9273,13.428061
NPU_INT8,NPU_INT8,NPU_INT8,42,46,512,5,5,64,1,1,0,182127,14.357489
NPU_INT8,NPU_INT8,NPU_INT8,46,52,512,5,5,8,1,1,0,32069,12.87464
NPU_INT8,NPU_INT8,NPU_INT8,56,64,16,5,5,256,1,1,0,25652,24.909401
NPU_INT8,NPU_INT8,NPU_INT8,56,64,512,5,5,16,1,1,0,84415,15.138922
NPU_INT8,NPU_INT8,NPU_INT8,56,64,32,5,5,256,1,1,0,51054,25.03138
NPU_INT8,NPU_INT8,NPU_INT8,64,66,64,5,5,256,1,1,0,123833,24.609142
NPU_INT8,NPU_INT8,NPU_INT8,64,66,256,5,5,64,1,1,0,258379,11.794395
NPU_INT8,NPU_INT8,NPU_INT8,68,76,128,5,5,32,1,1,0,39201,24.073833
NPU_INT8,NPU_INT8,NPU_INT8,68,76,256,5,5,32,1,1,0,171194,11.025134
NPU_INT8,NPU_INT8,NPU_INT8,68,76,512,5,5,32,1,1,0,232863,16.210705
NPU_INT8,NPU_INT8,NPU_INT8,68,76,8,5,5,64,1,1,0,4906,24.045006
NPU_INT8,NPU_INT8,NPU_INT8,78,82,64,5,5,64,1,1,0,47943,24.656479
NPU_INT8,NPU_INT8,NPU_INT8,78,82,128,5,5,64,1,1,0,100264,23.579861
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,5,5,256,1,1,0,23994,24.633358
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,5,5,8,1,1,0,1085,17.023409
